ID	Block	Trial	CSI	Practice	Switch	Targetpos	Distpos	RT	Error	LagError	GoodTrial
2011	14	37	2	0	1	3	7	805.088	0	0	1
2011	14	38	1	0	0	10	2	1204.94	0	0	1
2011	14	39	1	0	0	1	9	2052.87	0	0	1
2011	14	40	2	0	0	3	11	786.185	0	0	1
2011	15	1	1	0	0	6	2	974.39	0	NaN	0
2011	15	2	2	0	0	3	7	941.121	0	0	1
2011	15	3	2	0	0	5	9	1407.07	0	0	1
2011	15	4	1	0	1	6	10	910.796	0	0	1
2011	15	5	2	0	0	1	5	684.551	0	0	1
2011	15	6	2	0	0	6	10	669.818	0	0	1
2011	15	7	2	0	1	4	8	830.892	0	0	1
2011	15	8	1	0	1	11	7	999.083	0	0	1
2011	15	9	1	0	0	10	6	710.859	0	0	1
2011	15	10	1	0	1	3	7	1220.44	0	0	1
2011	15	11	1	0	0	9	5	796.369	0	0	1
2011	15	12	2	0	0	12	4	875.531	0	0	1
2011	15	13	1	0	0	7	3	840.444	0	0	1
2011	15	14	2	0	1	12	4	719.954	0	0	1
2011	15	15	2	0	1	1	5	1589.83	0	0	1
2011	15	16	1	0	0	6	2	885.624	0	0	1
2011	15	17	1	0	0	8	12	1334.68	0	0	1
2011	15	18	1	0	0	7	11	924.946	0	0	1
2011	15	19	1	0	1	1	9	763.355	0	0	1
2011	15	20	1	0	0	4	8	789.273	0	0	1
2011	15	21	2	0	0	2	6	797.012	0	0	1
2011	15	22	2	0	1	9	5	788.234	0	0	1
2011	15	23	2	0	1	10	6	955.607	0	0	1
2011	15	24	1	0	0	9	1	866.188	0	0	1
2011	15	25	2	0	0	8	12	1299.38	0	0	1
2011	15	26	2	0	0	3	7	781.028	0	0	1
2011	15	27	1	0	0	12	8	987.446	0	0	1
2011	15	28	1	0	0	3	7	1859.56	0	0	1
2011	15	29	2	0	0	12	8	664.28	0	0	1
2011	15	30	2	0	0	9	5	737.39	0	0	1
2011	15	31	1	0	0	2	6	2471.74	0	0	1
2011	15	32	1	0	1	3	7	872.71	1	0	0
2011	15	33	2	0	1	2	10	872.323	0	1	0
2011	15	34	1	0	0	12	8	1701.21	0	0	1
2011	15	35	1	0	1	3	7	1162.56	0	0	1
2011	15	36	2	0	1	9	1	749.246	0	0	1
2011	15	37	1	0	0	8	12	1111.86	0	0	1
2011	15	38	2	0	0	2	10	689.028	0	0	1
2011	15	39	1	0	0	12	4	942.841	0	0	1
2011	15	40	1	0	0	6	2	741.157	0	0	1
2011	16	1	2	0	0	2	6	658.722	0	NaN	0
2011	16	2	1	0	0	8	4	1119.46	0	0	1
2011	16	3	2	0	0	5	9	992.564	0	0	1
2011	16	4	2	0	0	12	8	1248.48	0	0	1
2011	16	5	1	0	0	3	7	1409.16	0	0	1
2011	16	6	2	0	0	2	10	748.624	0	0	1
2011	16	7	1	0	0	3	11	1319.14	0	0	1
2011	16	8	2	0	0	10	2	969.143	0	0	1
2011	16	9	2	0	0	3	7	972.204	0	0	1
2011	16	10	1	0	0	10	6	1443.44	0	0	1
2011	16	11	1	0	1	12	4	1255.82	0	0	1
2011	16	12	1	0	0	5	9	996.54	0	0	1
2011	16	13	1	0	0	4	8	1416.01	0	0	1
2011	16	14	2	0	0	10	6	755.406	0	0	1
2011	16	15	2	0	0	4	8	886.416	0	0	1
2011	16	16	1	0	1	1	9	1183.5	0	0	1
2011	16	17	1	0	0	6	10	1278.89	0	0	1
2011	16	18	2	0	0	12	8	1739.76	0	0	1
2011	16	19	1	0	0	6	10	1985.84	0	0	1
2011	16	20	1	0	0	4	12	937.092	0	0	1
2011	16	21	1	0	0	10	2	771.538	1	0	0
2011	16	22	1	0	0	8	4	973.089	0	1	0
2011	16	23	2	0	0	7	3	503.835	0	0	1
2011	16	24	2	0	0	10	6	2629.53	0	0	1
2011	16	25	1	0	0	9	1	717.594	0	0	1
2011	16	26	2	0	0	4	12	803.22	0	0	1
2011	16	27	2	0	0	1	5	507.096	0	0	1
2011	16	28	1	0	0	6	10	1320.94	0	0	1
2011	16	29	1	0	0	9	5	574.481	0	0	1
2011	16	30	1	0	1	11	3	1109.96	0	0	1
2011	16	31	2	0	1	12	4	1131.7	0	0	1
2011	16	32	2	0	0	9	1	497.433	0	0	1
2011	16	33	2	0	1	12	8	823.345	0	0	1
2011	16	34	1	0	0	7	3	763.272	0	0	1
2011	16	35	1	0	1	6	2	1758.4	0	0	1
2011	16	36	2	0	0	7	11	1260.92	0	0	1
2011	16	37	1	0	0	2	10	1101.7	0	0	1
2011	16	38	1	0	0	8	4	1651.1	0	0	1
2011	16	39	2	0	0	2	10	2883.53	0	0	1
2011	16	40	2	0	0	12	8	808.163	0	0	1
2011	17	1	1	0	0	6	10	861.344	0	NaN	0
2011	17	2	1	0	0	8	12	822.122	0	0	1
2011	17	3	1	0	1	7	3	1726.17	0	0	1
2011	17	4	1	0	1	10	6	1100.04	0	0	1
2011	17	5	2	0	0	3	11	2085.45	0	0	1
2011	17	6	1	0	1	9	5	1055.5	0	0	1
2011	17	7	2	0	1	2	6	1376.09	0	0	1
2011	17	8	2	0	0	12	4	918.764	0	0	1
2011	17	9	2	0	0	10	6	1940.65	0	0	1
2011	17	10	1	0	0	4	12	1103.14	0	0	1
2011	17	11	2	0	0	1	5	700.793	0	0	1
2011	17	12	2	0	0	11	7	770.809	0	0	1
2011	17	13	1	0	0	8	4	797.64	0	0	1
2011	17	14	2	0	0	6	2	593.01	0	0	1
2011	17	15	1	0	1	3	7	752.377	0	0	1
2011	17	16	2	0	0	12	4	783.151	0	0	1
2011	17	17	2	0	1	1	5	1190.51	0	0	1
2011	17	18	1	0	1	3	7	1541.03	0	0	1
2011	17	19	2	0	0	1	5	1080.19	0	0	1
2011	17	20	2	0	1	11	3	2717.43	0	0	1
2011	17	21	2	0	1	6	2	1162.52	0	0	1
2011	17	22	2	0	0	12	4	1126	0	0	1
2011	17	23	2	0	0	9	5	832.174	0	0	1
2011	17	24	2	0	0	12	8	716.183	0	0	1
2011	17	25	1	0	1	11	7	982.21	0	0	1
2011	17	26	2	0	0	8	12	1097.07	0	0	1
2011	17	27	2	0	0	7	3	1970.61	0	0	1
2011	17	28	2	0	0	10	6	1181.61	0	0	1
2011	17	29	2	0	0	1	5	1280.37	0	0	1
2011	17	30	1	0	1	6	2	1746.05	0	0	1
2011	17	31	1	0	0	7	11	2156.58	0	0	1
2011	17	32	2	0	0	1	9	1166.92	0	0	1
2011	17	33	1	0	0	11	7	817.986	0	0	1
2011	17	34	2	0	0	2	6	921.688	0	0	1
2011	17	35	1	0	0	8	4	1315.58	0	0	1
2011	17	36	1	0	1	2	10	1477.64	0	0	1
2011	17	37	2	0	0	9	5	1818.77	0	0	1
2011	17	38	2	0	1	4	12	787.547	0	0	1
2011	17	39	1	0	0	7	3	818.721	0	0	1
2011	17	40	1	0	0	4	12	1006.86	0	0	1
2011	18	1	2	0	0	1	9	1203.24	0	NaN	0
2011	18	2	2	0	0	7	3	882.78	0	0	1
2011	18	3	1	0	0	10	6	1100.83	1	0	0
2011	18	4	1	0	0	1	9	1245.17	0	1	0
2011	18	5	2	0	0	6	2	821.26	0	0	1
2011	18	6	1	0	1	5	1	1429.4	0	0	1
2011	18	7	2	0	0	7	3	693.672	0	0	1
2011	18	8	1	0	0	8	12	854.698	0	0	1
2011	18	9	1	0	1	9	1	1619.52	0	0	1
2011	18	10	2	0	0	7	3	2067.6	0	0	1
2011	18	11	2	0	0	10	2	892.575	0	0	1
2011	18	12	2	0	0	11	7	821.209	0	0	1
2011	18	13	1	0	0	10	2	1321.17	0	0	1
2011	18	14	2	0	0	5	1	751.485	0	0	1
2011	18	15	2	0	0	12	8	554.05	0	0	1
2011	18	16	1	0	1	1	5	1260.54	0	0	1
2011	18	17	1	0	0	11	3	917.309	0	0	1
2011	18	18	2	0	1	5	1	2015.19	0	0	1
2011	18	19	1	0	0	11	3	923.229	1	0	0
2011	18	20	2	0	0	6	2	2831.58	0	1	0
2011	18	21	1	0	1	11	3	787.835	0	0	1
2011	18	22	2	0	1	4	12	1823.07	0	0	1
2011	18	23	2	0	0	10	6	1983.34	0	0	1
2011	18	24	1	0	0	7	11	1754.64	0	0	1
2011	18	25	2	0	1	9	5	1201.4	0	0	1
2011	18	26	1	0	0	2	6	996.854	0	0	1
2011	18	27	1	0	0	9	5	772.566	0	0	1
2011	18	28	2	0	0	12	8	1120.36	0	0	1
2011	18	29	1	0	0	11	3	863.585	0	0	1
2011	18	30	2	0	0	2	6	792.364	0	0	1
2011	18	31	2	0	0	8	12	3271.48	0	0	1
2011	18	32	2	0	0	1	9	820.053	0	0	1
2011	18	33	1	0	1	2	6	1948.47	0	0	1
2011	18	34	2	0	1	12	8	1110.72	0	0	1
2011	18	35	1	0	0	3	11	1024.72	0	0	1
2011	18	36	2	0	0	1	5	2584.92	0	0	1
2011	18	37	2	0	0	12	8	732.138	0	0	1
2011	18	38	1	0	0	10	6	1058.49	0	0	1
2011	18	39	2	0	0	9	1	1168.19	0	0	1
2011	18	40	1	0	0	10	2	767.199	0	0	1
2011	19	1	1	0	0	10	6	1038.56	0	NaN	0
2011	19	2	2	0	0	12	4	702.717	0	0	1
2011	19	3	1	0	1	2	10	1020.53	0	0	1
2011	19	4	1	0	1	5	9	1375.89	0	0	1
2011	19	5	2	0	0	8	12	1340.82	0	0	1
2011	19	6	2	0	0	2	6	695.383	0	0	1
2011	19	7	2	0	1	5	1	633.001	0	0	1
2011	19	8	1	0	1	3	11	1468.72	0	0	1
2011	19	9	2	0	1	2	6	885.482	0	0	1
2011	19	10	2	0	0	8	12	1362.89	0	0	1
2011	19	11	1	0	0	2	10	1373.77	0	0	1
2011	19	12	1	0	0	7	11	2336.66	0	0	1
2011	19	13	2	0	0	4	8	926.413	0	0	1
2011	19	14	1	0	1	3	7	1336.77	0	0	1
2011	19	15	2	0	0	5	9	1219.23	1	0	0
2011	19	16	1	0	0	6	10	1506.11	0	1	0
2011	19	17	1	0	0	9	1	947.584	0	0	1
2011	19	18	2	0	1	11	3	734.045	0	0	1
2011	19	19	1	0	0	4	8	1712.21	0	0	1
2011	19	20	2	0	0	11	7	566.048	0	0	1
2011	19	21	1	0	0	2	6	1012.05	0	0	1
2011	19	22	2	0	0	9	1	920.821	0	0	1
2011	19	23	1	0	1	10	2	662.598	0	0	1
2011	19	24	1	0	1	12	8	711.215	0	0	1
2011	19	25	2	0	0	9	1	661.195	0	0	1
2011	19	26	2	0	0	7	11	929.914	0	0	1
2011	19	27	2	0	0	12	4	811.977	0	0	1
2011	19	28	2	0	0	1	5	603.703	0	0	1
2011	19	29	2	0	1	11	7	1115.4	0	0	1
2011	19	30	1	0	0	8	4	3421.47	0	0	1
2011	19	31	1	0	0	9	1	2168.97	0	0	1
2011	19	32	2	0	0	6	2	1924.03	0	0	1
2011	19	33	2	0	1	1	9	1229.9	0	0	1
2011	19	34	2	0	1	11	7	2166.24	0	0	1
2011	19	35	2	0	1	1	5	2028.88	0	0	1
2011	19	36	2	0	1	2	10	1208.71	0	0	1
2011	19	37	2	0	0	9	1	2448.15	0	0	1
2011	19	38	2	0	0	2	10	1888.12	0	0	1
2011	19	39	1	0	0	9	1	938.322	0	0	1
2011	19	40	1	0	0	11	7	1904.41	0	0	1
2011	20	1	1	0	0	6	10	1045.26	0	NaN	0
2011	20	2	1	0	0	1	5	1253.39	0	0	1
2011	20	3	1	0	0	3	7	682.273	0	0	1
2011	20	4	2	0	0	9	1	623.468	0	0	1
2011	20	5	2	0	0	10	2	695.7	0	0	1
2011	20	6	2	0	0	4	12	502.044	1	0	0
2011	20	7	1	0	1	10	2	1302.39	0	1	0
2011	20	8	1	0	0	5	9	2031.29	0	0	1
2011	20	9	1	0	0	3	11	1728.01	0	0	1
2011	20	10	2	0	1	9	5	1261.61	0	0	1
2011	20	11	2	0	1	12	4	2390.26	0	0	1
2011	20	12	1	0	0	10	6	1785.66	0	0	1
2011	20	13	2	0	1	3	11	724.449	0	0	1
2011	20	14	2	0	0	1	5	2022.66	0	0	1
2011	20	15	2	0	0	11	3	2037.56	0	0	1
2011	20	16	2	0	0	10	2	778.427	0	0	1
2011	20	17	1	0	0	12	4	745.647	0	0	1
2011	20	18	2	0	1	1	9	1119.88	0	0	1
2011	20	19	1	0	0	12	4	1850.49	0	0	1
2011	20	20	1	0	0	6	2	1602.91	0	0	1
2011	20	21	1	0	1	8	12	1090.75	0	0	1
2011	20	22	1	0	0	10	6	1420.22	0	0	1
2011	20	23	1	0	1	7	11	2208.01	0	0	1
2011	20	24	2	0	0	2	10	1599.82	0	0	1
2011	20	25	1	0	0	7	3	931.094	1	0	0
2011	20	26	1	0	1	12	4	1923.72	0	1	0
2011	20	27	2	0	1	7	11	1537.37	0	0	1
2011	20	28	1	0	1	9	1	1012.02	0	0	1
2011	20	29	1	0	0	7	11	1211.57	0	0	1
2011	20	30	1	0	1	12	4	3027.39	0	0	1
2011	20	31	1	0	0	5	9	1043.32	0	0	1
2011	20	32	2	0	1	8	4	751.612	0	0	1
2011	20	33	1	0	0	11	3	839.492	0	0	1
2011	20	34	1	0	1	9	1	1039.49	0	0	1
2011	20	35	2	0	0	3	11	3644.82	0	0	1
2011	20	36	1	0	0	6	2	1165.19	0	0	1
2011	20	37	1	0	0	9	5	688.214	0	0	1
2011	20	38	2	0	1	2	10	1097.16	0	0	1
2011	20	39	1	0	0	7	11	1083.03	0	0	1
2011	20	40	2	0	0	6	2	675.415	0	0	1
2011	21	1	2	0	0	4	8	731.432	0	NaN	0
2011	21	2	2	0	1	1	5	841.726	0	0	1
2011	21	3	1	0	1	3	11	619.272	0	0	1
2011	21	4	2	0	0	1	9	903.47	0	0	1
2011	21	5	1	0	1	7	3	1016.38	0	0	1
2011	21	6	1	0	0	6	10	780.999	0	0	1
2011	21	7	1	0	1	8	4	756.162	0	0	1
2011	21	8	2	0	1	5	1	1062.74	0	0	1
2011	21	9	1	0	0	4	12	851.562	0	0	1
2011	21	10	2	0	0	3	7	732.002	0	0	1
2011	21	11	2	0	1	9	5	634.45	0	0	1
2011	21	12	2	0	1	6	10	818.68	1	0	0
2011	21	13	2	0	0	9	1	1189.06	0	1	0
2011	21	14	2	0	0	7	3	2515.77	0	0	1
2011	21	15	1	0	0	4	8	1430.24	0	0	1
2011	21	16	2	0	0	2	6	753.986	0	0	1
2011	21	17	1	0	0	12	8	889.013	0	0	1
2011	21	18	1	0	0	7	3	1111.14	1	0	0
2011	21	19	2	0	0	9	5	1483.49	0	1	0
2011	21	20	1	0	0	8	4	3784.87	1	0	0
2011	21	21	2	0	0	6	2	2682.75	0	1	0
2011	21	22	1	0	1	5	9	815.444	0	0	1
2011	21	23	1	0	1	7	11	2179.24	0	0	1
2011	21	24	1	0	0	12	4	1846.15	0	0	1
2011	21	25	2	0	0	11	3	2162.38	0	0	1
2011	21	26	2	0	0	8	12	2485.4	0	0	1
2011	21	27	2	0	0	10	6	546.494	0	0	1
2011	21	28	1	0	0	4	8	928.815	0	0	1
2011	21	29	2	0	0	2	6	1458.91	0	0	1
2011	21	30	1	0	0	4	12	1959.65	0	0	1
2011	21	31	1	0	0	5	9	622.351	0	0	1
2011	21	32	1	0	1	2	6	950.054	0	0	1
2011	21	33	2	0	0	8	12	784.538	0	0	1
2011	21	34	2	0	0	11	7	804.509	0	0	1
2011	21	35	2	0	0	9	1	696.531	0	0	1
2011	21	36	2	0	0	11	3	1061.87	0	0	1
2011	21	37	1	0	0	2	10	942.64	0	0	1
2011	21	38	2	0	0	9	5	712.47	0	0	1
2011	21	39	1	0	1	3	7	1230.99	1	0	0
2011	21	40	2	0	0	1	9	1037.6	0	1	0
2011	22	1	2	0	0	3	7	1396.56	0	NaN	0
2011	22	2	1	0	0	4	8	2672	0	0	1
2011	22	3	1	0	0	10	6	721.793	0	0	1
2011	22	4	2	0	0	8	12	1243.77	0	0	1
2011	22	5	1	0	1	2	6	1636.53	0	0	1
2011	22	6	2	0	0	3	7	1571.92	0	0	1
2011	22	7	2	0	0	4	12	639.42	0	0	1
2011	22	8	1	0	1	11	3	3179.97	0	0	1
2011	22	9	1	0	1	5	1	843.009	0	0	1
2011	22	10	2	0	0	6	2	1100.18	0	0	1
2011	22	11	2	0	0	7	3	750.723	0	0	1
2011	22	12	2	0	0	2	10	1097.17	0	0	1
2011	22	13	2	0	0	1	9	818.675	0	0	1
2011	22	14	2	0	1	10	2	771.943	0	0	1
2011	22	15	2	0	0	1	5	758.859	0	0	1
2011	22	16	2	0	0	12	4	561.427	0	0	1
2011	22	17	2	0	0	1	9	504.054	0	0	1
2011	22	18	2	0	0	7	11	633.906	0	0	1
2011	22	19	2	0	0	12	8	1049.83	0	0	1
2011	22	20	1	0	1	3	11	1222.36	0	0	1
2011	22	21	2	0	0	10	2	1218.35	0	0	1
2011	22	22	1	0	0	3	11	618.265	0	0	1
2011	22	23	2	0	0	6	10	790.41	0	0	1
2011	22	24	1	0	0	4	12	713.899	0	0	1
2011	22	25	1	0	1	6	10	1247.79	0	0	1
2011	22	26	2	0	0	12	4	1208.39	0	0	1
2011	22	27	2	0	0	1	9	1496.1	0	0	1
2011	22	28	2	0	0	4	12	1536.91	0	0	1
2011	22	29	1	0	1	10	2	1228.24	0	0	1
2011	22	30	2	0	0	1	5	763.55	0	0	1
2011	22	31	2	0	0	12	8	662.85	0	0	1
2011	22	32	1	0	0	3	11	947.692	0	0	1
2011	22	33	2	0	0	1	9	2067.42	0	0	1
2011	22	34	2	0	0	2	6	680.246	0	0	1
2011	22	35	2	0	0	12	8	765.507	0	0	1
2011	22	36	2	0	0	7	11	872.407	0	0	1
2011	22	37	2	0	0	10	6	821.421	0	0	1
2011	22	38	2	0	0	3	7	704.631	0	0	1
2011	22	39	2	0	0	9	5	1074.98	0	0	1
2011	22	40	2	0	1	7	3	1023.89	0	0	1
2011	23	1	2	0	0	2	10	1495.01	0	NaN	0
2011	23	2	1	0	0	12	4	788.132	0	0	1
2011	23	3	2	0	1	11	7	1146.78	0	0	1
2011	23	4	1	0	1	4	8	709.426	0	0	1
2011	23	5	1	0	0	7	11	715.84	0	0	1
2011	23	6	2	0	0	12	8	721.584	0	0	1
2011	23	7	2	0	0	5	1	803.633	0	0	1
2011	23	8	1	0	0	2	6	835.501	0	0	1
2011	23	9	2	0	0	4	12	667.465	0	0	1
2011	23	10	1	0	0	7	11	804.68	0	0	1
2011	23	11	1	0	0	10	2	668.483	0	0	1
2011	23	12	1	0	0	1	5	709.594	0	0	1
2011	23	13	1	0	0	6	2	595.578	0	0	1
2011	23	14	1	0	0	1	9	534.934	0	0	1
2011	23	15	2	0	0	11	7	837.37	0	0	1
2011	23	16	1	0	0	8	4	841.708	0	0	1
2011	23	17	2	0	0	6	2	782.169	0	0	1
2011	23	18	1	0	1	12	4	1273.19	0	0	1
2011	23	19	2	0	0	3	7	909.848	0	0	1
2011	23	20	1	0	0	2	10	1104.72	0	0	1
2011	23	21	2	0	0	1	5	462.325	0	0	1
2011	23	22	2	0	0	7	11	739.196	0	0	1
2011	23	23	2	0	0	1	5	553.516	0	0	1
2011	23	24	1	0	1	3	7	608.475	0	0	1
2011	23	25	1	0	0	6	10	1004.54	0	0	1
2011	23	26	1	0	0	8	4	1004.15	0	0	1
2011	23	27	1	0	0	9	1	1026.98	0	0	1
2011	23	28	2	0	1	3	7	1587.86	0	0	1
2011	23	29	1	0	0	4	8	1783.41	0	0	1
2011	23	30	2	0	0	9	1	1930.78	0	0	1
2011	23	31	2	0	0	6	10	1809.01	0	0	1
2011	23	32	1	0	0	9	5	1500.57	0	0	1
2011	23	33	2	0	0	2	6	918.332	0	0	1
2011	23	34	2	0	1	8	4	1592.27	0	0	1
2011	23	35	1	0	0	6	10	703.929	0	0	1
2011	23	36	1	0	1	5	1	925.8	1	0	0
2011	23	37	2	0	0	2	6	1518.41	0	1	0
2011	23	38	1	0	0	7	11	856.258	0	0	1
2011	23	39	1	0	0	8	4	844.818	0	0	1
2011	23	40	2	0	1	5	9	549.782	0	0	1
2012	1	1	1	1	0	12	8	5951.59	0	NaN	0
2012	1	2	1	1	0	7	3	1312.67	0	0	0
2012	1	3	1	1	0	8	12	1938.32	1	0	0
2012	1	4	2	1	0	5	1	7339.38	0	1	0
2012	1	5	2	1	0	8	4	5236.73	1	0	0
2012	1	6	1	1	0	2	10	1639.19	0	1	0
2012	1	7	2	1	0	7	11	647.244	0	0	0
2012	1	8	2	1	0	12	4	939.685	0	0	0
2012	1	9	1	1	0	2	10	770.099	0	0	0
2012	1	10	2	1	0	8	12	549.139	1	0	0
2012	1	11	1	1	0	2	6	938.007	0	1	0
2012	1	12	2	1	0	3	7	692.455	0	0	0
2012	1	13	2	1	0	9	1	1129.8	0	0	0
2012	1	14	2	1	0	8	12	952.042	0	0	0
2012	1	15	1	1	0	7	3	866.493	0	0	0
2012	1	16	2	1	0	9	1	907.81	0	0	0
2012	1	17	1	1	0	11	3	821.351	0	0	0
2012	1	18	2	1	0	1	9	1289.48	0	0	0
2012	1	19	2	1	0	10	6	790.5	0	0	0
2012	1	20	1	1	0	12	8	829.973	0	0	0
2012	2	1	1	1	0	3	7	2336.81	0	NaN	0
2012	2	2	2	1	0	9	5	3483.35	1	0	0
2012	2	3	1	1	0	2	10	4286.3	1	1	0
2012	2	4	1	1	0	5	9	28682.4	0	1	0
2012	2	5	1	1	0	2	10	2744.56	1	0	0
2012	2	6	2	1	0	9	5	67952.7	0	1	0
2012	2	7	2	1	0	3	7	4856.32	0	0	0
2012	2	8	2	1	0	4	12	11428.4	1	0	0
2012	2	9	1	1	0	9	5	2474.01	0	1	0
2012	2	10	1	1	0	4	8	3811	0	0	0
2012	2	11	1	1	0	5	1	2614.1	0	0	0
2012	2	12	2	1	0	7	11	1818.05	0	0	0
2012	2	13	1	1	0	10	6	1345.46	1	0	0
2012	2	14	1	1	0	5	1	3954.48	1	1	0
2012	2	15	1	1	0	8	4	42483.5	0	1	0
2012	2	16	2	1	0	3	7	2627.58	1	0	0
2012	2	17	1	1	0	6	10	10170.3	0	1	0
2012	2	18	1	1	0	5	9	1828.38	1	0	0
2012	2	19	1	1	0	8	12	4734.24	1	1	0
2012	2	20	1	1	0	6	2	3291.23	1	1	0
2012	3	1	2	1	0	6	2	1672.27	0	NaN	0
2012	3	2	1	1	0	5	1	3441.84	0	0	0
2012	3	3	2	1	1	7	11	1449.8	0	0	0
2012	3	4	2	1	1	8	12	1782.74	0	0	0
2012	3	5	2	1	0	3	11	2057.72	0	0	0
2012	3	6	1	1	0	12	8	2409.57	0	0	0
2012	3	7	1	1	1	11	3	1721.72	0	0	0
2012	3	8	2	1	0	5	9	1480.4	1	0	0
2012	3	9	2	1	0	6	10	1240.08	0	1	0
2012	3	10	2	1	1	3	11	1632.22	0	0	0
2012	3	11	1	1	0	8	4	5184.2	0	0	0
2012	3	12	2	1	1	2	6	3286.89	0	0	0
2012	3	13	1	1	1	1	9	2035.53	0	0	0
2012	3	14	2	1	0	2	10	1624.44	0	0	0
2012	3	15	2	1	0	3	7	3467.63	0	0	0
2012	3	16	2	1	0	4	12	2224.84	0	0	0
2012	3	17	2	1	0	3	7	3008.8	0	0	0
2012	3	18	1	1	0	12	8	1784.28	0	0	0
2012	3	19	1	1	1	3	11	1959.58	0	0	0
2012	3	20	2	1	1	8	4	1886.25	0	0	0
2012	4	1	1	0	0	5	9	2273.87	0	NaN	0
2012	4	2	1	0	0	4	12	2583.32	0	0	1
2012	4	3	2	0	1	2	6	1126.29	0	0	1
2012	4	4	2	0	0	4	8	2876.07	0	0	1
2012	4	5	1	0	1	3	11	2044.92	0	0	1
2012	4	6	2	0	1	9	5	2025.31	0	0	1
2012	4	7	2	0	1	3	7	1253.18	0	0	1
2012	4	8	2	0	0	1	9	2809.41	1	0	0
2012	4	9	2	0	1	10	2	3223.01	0	1	0
2012	4	10	1	0	0	5	1	1643.35	0	0	1
2012	4	11	1	0	1	4	12	2195.4	0	0	1
2012	4	12	2	0	1	10	6	1482.44	0	0	1
2012	4	13	2	0	1	5	9	1267.9	0	0	1
2012	4	14	1	0	0	8	4	1953.37	0	0	1
2012	4	15	2	0	0	1	5	1963.08	0	0	1
2012	4	16	2	0	0	8	4	1790.69	0	0	1
2012	4	17	2	0	0	10	2	1109.72	0	0	1
2012	4	18	2	0	0	1	9	1059.78	0	0	1
2012	4	19	2	0	0	3	7	1497.25	0	0	1
2012	4	20	2	0	0	5	9	1086.65	0	0	1
2012	4	21	2	0	0	11	3	3199.78	1	0	0
2012	4	22	1	0	0	12	8	1673.6	0	1	0
2012	4	23	1	0	0	1	9	2583.39	0	0	1
2012	4	24	1	0	0	3	7	1018.27	0	0	1
2012	4	25	2	0	1	8	12	1046.02	0	0	1
2012	4	26	1	0	0	5	1	2462.67	1	0	0
2012	4	27	2	0	1	12	8	2889.89	1	1	0
2012	4	28	1	0	0	6	2	2873.5	0	1	0
2012	4	29	2	0	0	3	11	3846.05	0	0	1
2012	4	30	1	0	0	5	1	1427.12	0	0	1
2012	4	31	2	0	0	11	3	2382.95	1	0	0
2012	4	32	1	0	0	1	5	4216.37	1	1	0
2012	4	33	1	0	0	6	10	1102.48	0	1	0
2012	4	34	2	0	1	5	1	1519.95	0	0	1
2012	4	35	2	0	0	11	3	1053.75	0	0	1
2012	4	36	2	0	1	4	12	1282.11	0	0	1
2012	4	37	1	0	0	5	1	1519.42	0	0	1
2012	4	38	1	0	1	10	6	905.412	0	0	1
2012	4	39	2	0	1	7	3	999.121	0	0	1
2012	4	40	1	0	1	8	4	2646.33	0	0	1
2012	5	1	2	0	0	12	4	2587.85	0	NaN	0
2012	5	2	2	0	0	2	10	876.24	0	0	1
2012	5	3	2	0	0	9	1	793.113	0	0	1
2012	5	4	2	0	0	10	2	738.23	0	0	1
2012	5	5	1	0	1	5	1	1425.49	0	0	1
2012	5	6	2	0	0	6	10	4341.91	0	0	0
2012	5	7	1	0	0	7	3	1363.93	0	0	1
2012	5	8	2	0	0	4	8	1234.45	0	0	1
2012	5	9	2	0	0	9	5	2250.66	0	0	1
2012	5	10	1	0	1	2	10	3675.02	0	0	1
2012	5	11	1	0	0	1	9	1668.11	0	0	1
2012	5	12	2	0	1	3	7	2160.71	1	0	0
2012	5	13	2	0	1	6	2	942.917	0	1	0
2012	5	14	1	0	0	9	5	1041.36	0	0	1
2012	5	15	1	0	0	4	12	1381.77	0	0	1
2012	5	16	2	0	0	2	6	1045.12	0	0	1
2012	5	17	1	0	0	5	1	2021.29	0	0	1
2012	5	18	1	0	1	7	11	2553	0	0	1
2012	5	19	1	0	0	9	1	2215	0	0	1
2012	5	20	2	0	0	3	7	1403.43	0	0	1
2012	5	21	1	0	1	5	1	1190.76	0	0	1
2012	5	22	2	0	0	10	6	734.043	1	0	0
2012	5	23	2	0	1	5	1	3683.06	1	1	0
2012	5	24	2	0	0	12	8	3366.34	0	1	0
2012	5	25	1	0	0	10	2	3489.15	0	0	1
2012	5	26	1	0	1	5	1	1310.08	0	0	1
2012	5	27	1	0	0	11	7	1940.14	0	0	1
2012	5	28	2	0	1	2	6	1730.39	1	0	0
2012	5	29	1	0	1	1	5	2175.08	0	1	0
2012	5	30	2	0	0	8	12	1041.16	0	0	1
2012	5	31	2	0	0	7	11	1058.45	0	0	1
2012	5	32	1	0	0	9	5	1726.7	0	0	1
2012	5	33	2	0	1	8	4	2016.91	0	0	1
2012	5	34	2	0	0	10	6	1577.48	0	0	1
2012	5	35	1	0	0	7	3	3175.5	0	0	1
2012	5	36	2	0	0	8	4	706.812	0	0	1
2012	5	37	1	0	0	6	10	1608.17	0	0	1
2012	5	38	2	0	0	3	7	1232.38	0	0	1
2012	5	39	1	0	0	10	6	960.539	0	0	1
2012	5	40	2	0	0	1	5	1395.1	0	0	1
